date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,rain_sum,precipitation_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,city,latitude,longitude
2021-10-26,28.2,23.3,25.4,1.7,1.7,5.0,11.3,26.6,101,Mangalore,12.9141,74.856
2021-10-27,29.5,23.4,26.3,0.8,0.8,5.0,12.1,32.8,240,Mangalore,12.9141,74.856
2021-10-28,28.6,23.5,26.1,0.5,0.5,3.0,11.7,24.8,240,Mangalore,12.9141,74.856
2021-10-29,29.4,23.8,26.7,0.9,0.9,3.0,12.4,33.8,216,Mangalore,12.9141,74.856
2021-10-30,30.5,23.9,26.5,9.3,9.3,7.0,13.5,29.5,136,Mangalore,12.9141,74.856
2021-10-31,29.9,23.5,26.0,7.3,7.3,9.0,14.2,31.0,216,Mangalore,12.9141,74.856
2021-11-01,30.0,23.1,26.1,18.5,18.5,9.0,13.0,32.0,2,Mangalore,12.9141,74.856
2021-11-02,30.1,23.9,26.2,27.7,27.7,12.0,8.0,28.8,76,Mangalore,12.9141,74.856
2021-11-03,30.1,24.0,25.9,31.9,31.9,15.0,10.6,34.9,139,Mangalore,12.9141,74.856
2021-11-04,29.9,23.7,25.6,22.2,22.2,16.0,11.2,33.1,102,Mangalore,12.9141,74.856
2021-11-05,29.1,23.5,25.8,3.9,3.9,8.0,14.0,32.4,146,Mangalore,12.9141,74.856
2021-11-06,28.3,23.2,25.6,12.0,12.0,15.0,16.9,36.7,156,Mangalore,12.9141,74.856
2021-11-07,29.3,23.2,26.0,1.2,1.2,3.0,10.1,27.7,143,Mangalore,12.9141,74.856
2021-11-08,29.2,23.4,25.5,8.6,8.6,9.0,9.3,27.4,42,Mangalore,12.9141,74.856
2021-11-09,28.9,23.4,26.0,0.2,0.2,1.0,10.2,20.9,217,Mangalore,12.9141,74.856
2021-11-10,29.8,23.4,26.0,0.0,0.0,0.0,11.1,24.1,80,Mangalore,12.9141,74.856
2021-11-11,30.1,23.4,26.2,0.0,0.0,0.0,8.1,18.7,86,Mangalore,12.9141,74.856
2021-11-12,27.0,22.9,24.6,6.4,6.4,7.0,8.8,22.0,16,Mangalore,12.9141,74.856
2021-11-13,28.4,23.3,25.4,10.6,10.6,15.0,13.7,29.9,156,Mangalore,12.9141,74.856
2021-11-14,27.5,23.2,24.9,19.7,19.7,15.0,14.3,28.8,158,Mangalore,12.9141,74.856
2021-11-15,27.9,22.8,25.1,2.5,2.5,10.0,13.7,27.4,112,Mangalore,12.9141,74.856
2021-11-16,27.9,22.9,24.9,18.3,18.3,9.0,24.1,44.6,144,Mangalore,12.9141,74.856
2021-11-17,28.8,23.7,25.8,6.3,6.3,9.0,18.3,37.1,153,Mangalore,12.9141,74.856
2021-11-18,28.9,23.6,25.6,10.2,10.2,9.0,8.4,24.5,63,Mangalore,12.9141,74.856
2021-11-19,27.1,24.2,25.2,7.8,7.8,16.0,14.8,29.2,348,Mangalore,12.9141,74.856
2021-11-20,27.0,23.3,24.9,43.6,43.6,24.0,15.6,33.1,218,Mangalore,12.9141,74.856
2021-11-21,27.9,23.1,24.9,11.1,11.1,17.0,16.4,33.1,150,Mangalore,12.9141,74.856
2021-11-22,28.5,22.8,25.4,2.0,2.0,8.0,13.8,28.1,358,Mangalore,12.9141,74.856
2021-11-23,29.5,23.2,26.2,2.0,2.0,5.0,11.8,27.7,342,Mangalore,12.9141,74.856
2021-11-24,29.4,23.5,26.0,5.7,5.7,8.0,10.3,32.8,33,Mangalore,12.9141,74.856
2021-11-25,29.9,23.0,25.9,0.0,0.0,0.0,15.5,33.1,9,Mangalore,12.9141,74.856
2021-11-26,30.5,23.6,26.5,0.0,0.0,0.0,15.5,31.7,19,Mangalore,12.9141,74.856
2021-11-27,30.6,23.2,26.0,0.0,0.0,0.0,12.1,26.3,35,Mangalore,12.9141,74.856
2021-11-28,31.5,22.7,26.9,0.6,0.6,2.0,11.3,25.2,53,Mangalore,12.9141,74.856
2021-11-29,29.9,22.8,25.8,34.7,34.7,6.0,13.2,26.3,173,Mangalore,12.9141,74.856
2021-11-30,30.7,22.4,25.5,4.9,4.9,5.0,10.2,27.0,127,Mangalore,12.9141,74.856
2021-12-01,30.1,23.4,26.2,2.9,2.9,5.0,14.0,29.5,166,Mangalore,12.9141,74.856
2021-12-02,28.8,23.5,25.9,3.7,3.7,11.0,12.8,28.4,158,Mangalore,12.9141,74.856
2021-12-03,28.7,23.5,25.7,6.1,6.1,11.0,12.1,27.7,175,Mangalore,12.9141,74.856
2021-12-04,28.5,23.4,25.5,2.6,2.6,9.0,12.8,29.9,222,Mangalore,12.9141,74.856
2021-12-05,28.4,23.8,25.8,0.0,0.0,0.0,14.1,28.4,337,Mangalore,12.9141,74.856
2021-12-06,29.1,22.8,25.6,0.0,0.0,0.0,19.2,38.5,349,Mangalore,12.9141,74.856
2021-12-07,28.8,21.7,25.5,0.0,0.0,0.0,16.7,35.3,336,Mangalore,12.9141,74.856
2021-12-08,31.3,22.0,25.9,0.0,0.0,0.0,13.9,29.5,30,Mangalore,12.9141,74.856
2021-12-09,31.4,22.5,26.0,0.0,0.0,0.0,14.9,30.2,56,Mangalore,12.9141,74.856
2021-12-10,31.6,23.7,27.0,1.7,1.7,1.0,16.3,32.8,93,Mangalore,12.9141,74.856
2021-12-11,31.4,22.9,26.5,0.3,0.3,2.0,16.3,31.7,66,Mangalore,12.9141,74.856
2021-12-12,32.7,24.6,27.2,0.0,0.0,0.0,15.0,29.9,74,Mangalore,12.9141,74.856
2021-12-13,32.0,23.9,27.0,0.0,0.0,0.0,15.5,33.8,44,Mangalore,12.9141,74.856
2021-12-14,31.8,24.4,27.4,0.0,0.0,0.0,14.1,29.9,49,Mangalore,12.9141,74.856
2021-12-15,32.0,24.6,27.2,0.1,0.1,1.0,16.2,32.0,71,Mangalore,12.9141,74.856
2021-12-16,31.3,23.2,26.5,0.0,0.0,0.0,15.2,32.8,29,Mangalore,12.9141,74.856
2021-12-17,31.3,22.9,26.5,0.0,0.0,0.0,14.9,33.1,101,Mangalore,12.9141,74.856
2021-12-18,31.4,23.3,26.4,0.0,0.0,0.0,15.9,33.5,35,Mangalore,12.9141,74.856
2021-12-19,32.2,22.1,25.9,0.0,0.0,0.0,18.1,36.4,97,Mangalore,12.9141,74.856
2021-12-20,32.1,21.4,25.4,0.0,0.0,0.0,19.6,34.6,74,Mangalore,12.9141,74.856
2021-12-21,29.9,20.4,24.6,0.0,0.0,0.0,13.4,31.3,126,Mangalore,12.9141,74.856
2021-12-22,29.2,20.4,25.0,0.0,0.0,0.0,14.1,31.0,266,Mangalore,12.9141,74.856
2021-12-23,29.3,22.0,25.3,0.0,0.0,0.0,15.1,31.7,350,Mangalore,12.9141,74.856
2021-12-24,29.9,21.9,25.6,0.0,0.0,0.0,15.3,33.5,341,Mangalore,12.9141,74.856
2021-12-25,29.8,22.2,25.7,0.0,0.0,0.0,19.6,39.2,341,Mangalore,12.9141,74.856
2021-12-26,29.5,21.3,25.2,0.0,0.0,0.0,16.6,35.3,340,Mangalore,12.9141,74.856
2021-12-27,30.6,22.0,25.5,0.0,0.0,0.0,17.4,37.1,333,Mangalore,12.9141,74.856
2021-12-28,31.4,21.5,25.6,0.0,0.0,0.0,17.7,36.0,355,Mangalore,12.9141,74.856
2021-12-29,31.3,20.9,25.5,0.0,0.0,0.0,15.3,34.9,6,Mangalore,12.9141,74.856
2021-12-30,31.6,21.5,25.5,0.0,0.0,0.0,16.8,36.4,130,Mangalore,12.9141,74.856
2021-12-31,33.2,22.4,26.9,0.0,0.0,0.0,16.2,34.2,44,Mangalore,12.9141,74.856
2022-01-01,32.9,24.2,27.5,0.1,0.1,1.0,15.6,37.1,37,Mangalore,12.9141,74.856
2022-01-02,33.0,24.5,27.6,0.0,0.0,0.0,20.5,42.5,36,Mangalore,12.9141,74.856
2022-01-03,33.2,23.2,27.0,0.0,0.0,0.0,17.5,38.9,110,Mangalore,12.9141,74.856
2022-01-04,33.3,22.5,26.7,0.0,0.0,0.0,18.4,39.6,86,Mangalore,12.9141,74.856
2022-01-05,30.5,22.2,25.8,0.0,0.0,0.0,16.6,34.6,169,Mangalore,12.9141,74.856
2022-01-06,30.5,20.9,25.4,0.0,0.0,0.0,16.2,34.9,318,Mangalore,12.9141,74.856
2022-01-07,30.8,21.6,25.8,0.0,0.0,0.0,17.4,38.2,307,Mangalore,12.9141,74.856
2022-01-08,30.1,22.2,26.0,0.1,0.1,1.0,19.1,41.0,335,Mangalore,12.9141,74.856
2022-01-09,30.8,22.2,25.9,0.0,0.0,0.0,20.9,43.6,339,Mangalore,12.9141,74.856
2022-01-10,30.3,22.6,25.9,0.0,0.0,0.0,17.1,37.1,342,Mangalore,12.9141,74.856
2022-01-11,29.8,20.6,25.4,0.0,0.0,0.0,21.7,45.0,337,Mangalore,12.9141,74.856
2022-01-12,28.5,21.1,24.6,0.0,0.0,0.0,18.5,40.7,343,Mangalore,12.9141,74.856
2022-01-13,28.9,20.1,24.5,0.0,0.0,0.0,14.8,33.1,343,Mangalore,12.9141,74.856
2022-01-14,28.8,20.6,24.7,0.0,0.0,0.0,16.1,36.7,341,Mangalore,12.9141,74.856
2022-01-15,30.1,20.4,25.2,0.0,0.0,0.0,18.7,38.9,337,Mangalore,12.9141,74.856
2022-01-16,30.8,21.0,25.7,0.0,0.0,0.0,16.2,36.0,335,Mangalore,12.9141,74.856
2022-01-17,31.5,22.5,26.6,0.1,0.1,1.0,14.3,33.8,302,Mangalore,12.9141,74.856
2022-01-18,33.5,23.0,27.1,0.0,0.0,0.0,20.2,42.5,43,Mangalore,12.9141,74.856
2022-01-19,33.0,20.8,26.2,0.0,0.0,0.0,19.4,42.5,356,Mangalore,12.9141,74.856
2022-01-20,31.4,19.9,25.5,0.0,0.0,0.0,16.7,36.7,326,Mangalore,12.9141,74.856
2022-01-21,30.2,20.4,25.3,0.0,0.0,0.0,17.3,38.2,306,Mangalore,12.9141,74.856
2022-01-22,29.8,22.1,25.6,0.0,0.0,0.0,19.4,42.1,335,Mangalore,12.9141,74.856
2022-01-23,29.1,20.4,25.1,0.2,0.2,2.0,18.4,39.6,336,Mangalore,12.9141,74.856
2022-01-24,28.5,20.7,25.0,0.0,0.0,0.0,20.9,44.6,335,Mangalore,12.9141,74.856
2022-01-25,28.6,20.0,24.2,0.0,0.0,0.0,19.5,42.1,344,Mangalore,12.9141,74.856
2022-01-26,28.5,19.8,24.5,0.0,0.0,0.0,19.8,42.1,339,Mangalore,12.9141,74.856
2022-01-27,30.4,22.0,25.8,0.0,0.0,0.0,22.3,46.4,334,Mangalore,12.9141,74.856
2022-01-28,34.2,23.0,27.1,0.0,0.0,0.0,22.8,46.4,117,Mangalore,12.9141,74.856
2022-01-29,33.7,22.8,27.0,0.0,0.0,0.0,20.4,44.3,48,Mangalore,12.9141,74.856
2022-01-30,33.5,22.5,27.2,0.0,0.0,0.0,17.1,37.8,147,Mangalore,12.9141,74.856
2022-01-31,30.8,22.5,26.3,0.0,0.0,0.0,18.0,40.0,257,Mangalore,12.9141,74.856
2022-02-01,31.5,21.1,26.3,0.0,0.0,0.0,18.3,40.7,256,Mangalore,12.9141,74.856
2022-02-02,30.7,21.1,26.0,0.0,0.0,0.0,17.7,39.2,306,Mangalore,12.9141,74.856
2022-02-03,30.2,22.4,26.1,0.0,0.0,0.0,17.6,38.2,328,Mangalore,12.9141,74.856
2022-02-04,29.4,20.7,24.8,0.0,0.0,0.0,18.0,39.6,333,Mangalore,12.9141,74.856
2022-02-05,28.9,18.7,24.0,0.0,0.0,0.0,15.4,35.6,325,Mangalore,12.9141,74.856
2022-02-06,29.1,19.2,24.7,0.1,0.1,1.0,17.9,36.0,318,Mangalore,12.9141,74.856
2022-02-07,30.0,20.7,25.6,0.0,0.0,0.0,21.4,45.4,330,Mangalore,12.9141,74.856
2022-02-08,30.1,22.5,25.9,0.0,0.0,0.0,22.0,45.4,336,Mangalore,12.9141,74.856
2022-02-09,29.9,22.1,25.9,0.0,0.0,0.0,21.9,45.7,332,Mangalore,12.9141,74.856
2022-02-10,29.7,21.5,25.9,0.0,0.0,0.0,21.8,46.4,325,Mangalore,12.9141,74.856
2022-02-11,34.7,21.0,27.0,0.0,0.0,0.0,20.3,44.6,161,Mangalore,12.9141,74.856
2022-02-12,34.0,21.9,26.7,0.0,0.0,0.0,19.4,44.3,126,Mangalore,12.9141,74.856
2022-02-13,32.2,21.0,26.3,0.0,0.0,0.0,20.4,44.3,213,Mangalore,12.9141,74.856
2022-02-14,32.0,22.9,26.8,0.0,0.0,0.0,18.7,39.6,302,Mangalore,12.9141,74.856
2022-02-15,31.1,22.5,26.3,0.8,0.8,2.0,18.4,41.0,279,Mangalore,12.9141,74.856
2022-02-16,29.9,20.7,25.8,0.1,0.1,1.0,15.0,35.6,291,Mangalore,12.9141,74.856
2022-02-17,30.5,22.4,26.7,0.2,0.2,2.0,16.4,35.6,299,Mangalore,12.9141,74.856
2022-02-18,31.8,23.1,26.8,0.0,0.0,0.0,19.4,42.1,305,Mangalore,12.9141,74.856
2022-02-19,32.4,22.2,26.8,0.0,0.0,0.0,20.0,43.9,281,Mangalore,12.9141,74.856
2022-02-20,32.4,22.0,26.6,0.0,0.0,0.0,18.7,41.4,212,Mangalore,12.9141,74.856
2022-02-21,31.4,22.1,26.3,0.0,0.0,0.0,19.5,42.8,318,Mangalore,12.9141,74.856
2022-02-22,30.8,22.5,26.3,0.0,0.0,0.0,18.5,41.0,312,Mangalore,12.9141,74.856
2022-02-23,32.3,21.8,26.9,0.0,0.0,0.0,22.0,45.7,279,Mangalore,12.9141,74.856
2022-02-24,33.1,23.0,27.2,0.0,0.0,0.0,20.2,44.3,308,Mangalore,12.9141,74.856
2022-02-25,33.2,22.5,27.0,0.0,0.0,0.0,20.0,43.9,321,Mangalore,12.9141,74.856
2022-02-26,33.0,21.4,26.7,0.0,0.0,0.0,20.1,43.9,209,Mangalore,12.9141,74.856
2022-02-27,33.9,23.6,27.6,0.0,0.0,0.0,18.4,41.4,299,Mangalore,12.9141,74.856
2022-02-28,33.5,23.0,27.2,0.0,0.0,0.0,20.6,45.0,262,Mangalore,12.9141,74.856
2022-03-01,31.5,21.9,26.7,0.0,0.0,0.0,19.2,43.9,280,Mangalore,12.9141,74.856
2022-03-02,34.8,22.5,27.4,0.0,0.0,0.0,21.4,47.2,294,Mangalore,12.9141,74.856
2022-03-03,35.8,22.1,27.6,0.0,0.0,0.0,21.3,46.1,356,Mangalore,12.9141,74.856
2022-03-04,35.1,21.4,27.4,0.0,0.0,0.0,20.9,47.5,323,Mangalore,12.9141,74.856
2022-03-05,33.0,21.5,27.0,0.0,0.0,0.0,23.7,50.0,209,Mangalore,12.9141,74.856
2022-03-06,34.3,21.5,27.3,0.0,0.0,0.0,23.4,50.0,303,Mangalore,12.9141,74.856
2022-03-07,34.1,22.5,27.7,0.0,0.0,0.0,20.5,45.7,205,Mangalore,12.9141,74.856
2022-03-08,33.2,23.9,28.1,0.7,0.7,3.0,17.8,40.7,224,Mangalore,12.9141,74.856
2022-03-09,30.2,23.0,26.7,5.6,5.6,7.0,17.6,39.6,294,Mangalore,12.9141,74.856
2022-03-10,32.0,23.9,27.6,0.0,0.0,0.0,19.2,42.5,302,Mangalore,12.9141,74.856
2022-03-11,32.1,23.6,27.7,0.0,0.0,0.0,24.0,49.3,324,Mangalore,12.9141,74.856
2022-03-12,32.6,23.3,27.7,0.0,0.0,0.0,21.0,45.7,306,Mangalore,12.9141,74.856
2022-03-13,33.9,23.5,28.2,0.0,0.0,0.0,21.1,46.1,295,Mangalore,12.9141,74.856
2022-03-14,34.4,23.9,28.3,0.0,0.0,0.0,21.7,47.9,263,Mangalore,12.9141,74.856
2022-03-15,32.3,24.0,28.2,0.0,0.0,0.0,21.0,45.7,235,Mangalore,12.9141,74.856
2022-03-16,33.2,24.9,28.6,0.0,0.0,0.0,19.8,43.2,287,Mangalore,12.9141,74.856
2022-03-17,33.2,24.9,28.4,0.0,0.0,0.0,20.1,42.8,254,Mangalore,12.9141,74.856
2022-03-18,32.8,25.1,28.7,0.8,0.8,5.0,16.6,44.3,245,Mangalore,12.9141,74.856
2022-03-19,31.6,23.8,27.7,4.9,4.9,7.0,16.1,37.4,228,Mangalore,12.9141,74.856
2022-03-20,31.9,24.2,27.7,2.6,2.6,10.0,15.8,38.2,210,Mangalore,12.9141,74.856
2022-03-21,32.3,23.4,28.0,1.6,1.6,3.0,14.9,39.6,286,Mangalore,12.9141,74.856
2022-03-22,30.9,25.0,28.0,0.7,0.7,7.0,13.2,30.2,288,Mangalore,12.9141,74.856
2022-03-23,30.8,24.0,27.7,3.0,3.0,8.0,14.0,33.8,269,Mangalore,12.9141,74.856
2022-03-24,30.0,25.2,26.8,10.9,10.9,10.0,14.7,38.2,167,Mangalore,12.9141,74.856
2022-03-25,30.0,24.6,26.7,5.4,5.4,5.0,12.7,33.1,159,Mangalore,12.9141,74.856
2022-03-26,31.6,24.4,27.7,5.0,5.0,8.0,14.0,33.5,318,Mangalore,12.9141,74.856
2022-03-27,32.5,25.4,28.6,0.0,0.0,0.0,17.7,39.6,321,Mangalore,12.9141,74.856
2022-03-28,32.9,25.6,28.9,0.0,0.0,0.0,20.9,45.0,320,Mangalore,12.9141,74.856
2022-03-29,31.9,26.2,28.9,4.6,4.6,12.0,13.0,32.8,290,Mangalore,12.9141,74.856
2022-03-30,32.2,25.5,28.8,1.3,1.3,4.0,16.1,36.7,249,Mangalore,12.9141,74.856
2022-03-31,32.5,26.0,28.8,0.2,0.2,2.0,16.1,37.4,247,Mangalore,12.9141,74.856
2022-04-01,31.2,25.9,28.1,2.9,2.9,8.0,12.9,31.3,257,Mangalore,12.9141,74.856
2022-04-02,31.9,24.5,27.4,10.8,10.8,11.0,13.4,33.1,168,Mangalore,12.9141,74.856
2022-04-03,31.8,25.7,28.4,0.8,0.8,5.0,17.9,39.6,266,Mangalore,12.9141,74.856
2022-04-04,32.2,25.4,28.5,0.9,0.9,6.0,15.9,36.7,305,Mangalore,12.9141,74.856
2022-04-05,30.6,23.5,27.6,6.0,6.0,3.0,15.2,36.0,290,Mangalore,12.9141,74.856
2022-04-06,30.1,22.4,26.9,10.5,10.5,2.0,16.7,38.2,290,Mangalore,12.9141,74.856
2022-04-07,31.5,25.0,28.3,0.3,0.3,3.0,16.3,34.6,329,Mangalore,12.9141,74.856
2022-04-08,31.1,25.3,28.0,7.8,7.8,13.0,16.0,37.1,278,Mangalore,12.9141,74.856
2022-04-09,29.5,22.9,26.6,17.1,17.1,5.0,16.2,34.2,287,Mangalore,12.9141,74.856
2022-04-10,30.5,24.5,27.6,4.7,4.7,7.0,15.6,33.5,315,Mangalore,12.9141,74.856
2022-04-11,31.0,25.4,28.4,1.4,1.4,5.0,20.0,41.8,311,Mangalore,12.9141,74.856
2022-04-12,30.9,25.7,28.3,4.3,4.3,10.0,15.0,32.8,284,Mangalore,12.9141,74.856
2022-04-13,30.0,24.6,26.6,4.9,4.9,15.0,14.5,29.9,210,Mangalore,12.9141,74.856
2022-04-14,28.5,24.5,26.2,4.0,4.0,11.0,12.7,27.7,153,Mangalore,12.9141,74.856
2022-04-15,30.5,23.5,27.1,1.6,1.6,2.0,12.6,27.4,228,Mangalore,12.9141,74.856
2022-04-16,31.1,24.9,27.5,7.5,7.5,8.0,11.3,28.8,0,Mangalore,12.9141,74.856
2022-04-17,30.5,23.6,26.4,18.9,18.9,10.0,21.9,54.0,204,Mangalore,12.9141,74.856
2022-04-18,30.3,23.0,26.9,4.4,4.4,6.0,13.1,30.6,336,Mangalore,12.9141,74.856
2022-04-19,30.7,24.4,27.9,3.7,3.7,3.0,19.9,42.5,325,Mangalore,12.9141,74.856
2022-04-20,31.7,24.8,28.4,0.0,0.0,0.0,17.2,38.2,321,Mangalore,12.9141,74.856
2022-04-21,32.2,26.1,29.1,0.0,0.0,0.0,14.0,31.7,276,Mangalore,12.9141,74.856
2022-04-22,32.2,26.2,28.8,2.9,2.9,2.0,16.1,34.9,220,Mangalore,12.9141,74.856
2022-04-23,31.3,23.9,27.9,10.5,10.5,3.0,15.8,34.9,175,Mangalore,12.9141,74.856
2022-04-24,30.9,26.0,28.3,1.3,1.3,3.0,12.5,32.4,313,Mangalore,12.9141,74.856
2022-04-25,32.3,26.0,29.2,0.3,0.3,3.0,15.9,36.0,286,Mangalore,12.9141,74.856
2022-04-26,32.0,25.2,28.8,12.7,12.7,4.0,14.8,33.5,306,Mangalore,12.9141,74.856
2022-04-27,32.0,26.2,29.1,0.0,0.0,0.0,16.1,36.4,271,Mangalore,12.9141,74.856
2022-04-28,31.8,26.1,28.8,4.4,4.4,10.0,15.0,33.5,211,Mangalore,12.9141,74.856
2022-04-29,31.9,24.6,28.9,2.7,2.7,1.0,21.5,45.0,301,Mangalore,12.9141,74.856
2022-04-30,31.8,24.8,28.9,17.6,17.6,8.0,17.3,35.6,281,Mangalore,12.9141,74.856
2022-05-01,31.4,26.0,28.5,6.9,6.9,15.0,18.0,39.2,307,Mangalore,12.9141,74.856
2022-05-02,31.8,25.7,28.7,0.4,0.4,4.0,20.8,44.3,317,Mangalore,12.9141,74.856
2022-05-03,32.5,26.5,29.4,0.1,0.1,1.0,21.4,44.3,321,Mangalore,12.9141,74.856
2022-05-04,32.0,27.5,29.2,14.4,14.4,10.0,17.1,38.2,329,Mangalore,12.9141,74.856
2022-05-05,30.0,24.4,28.0,11.7,11.7,7.0,17.1,34.2,328,Mangalore,12.9141,74.856
2022-05-06,29.7,26.0,27.7,9.3,9.3,8.0,13.1,28.8,358,Mangalore,12.9141,74.856
2022-05-07,31.6,25.8,28.7,0.3,0.3,2.0,19.2,39.6,327,Mangalore,12.9141,74.856
2022-05-08,31.5,25.8,28.8,0.2,0.2,2.0,21.9,44.3,319,Mangalore,12.9141,74.856
2022-05-09,31.9,26.0,28.9,1.6,1.6,5.0,24.5,48.2,320,Mangalore,12.9141,74.856
2022-05-10,30.0,24.8,27.9,7.6,7.6,19.0,24.6,48.6,306,Mangalore,12.9141,74.856
2022-05-11,27.4,24.1,25.4,26.3,26.3,23.0,17.3,37.4,341,Mangalore,12.9141,74.856
2022-05-12,27.0,23.9,25.4,9.7,9.7,18.0,13.0,33.5,21,Mangalore,12.9141,74.856
2022-05-13,29.6,24.2,26.9,8.7,8.7,12.0,11.8,29.9,336,Mangalore,12.9141,74.856
2022-05-14,28.8,24.8,26.6,28.2,28.2,14.0,10.9,25.6,228,Mangalore,12.9141,74.856
2022-05-15,30.4,25.0,27.7,2.2,2.2,9.0,19.6,39.6,340,Mangalore,12.9141,74.856
2022-05-16,31.1,25.4,27.4,23.6,23.6,18.0,18.9,38.2,337,Mangalore,12.9141,74.856
2022-05-17,28.6,24.5,25.8,47.6,47.6,23.0,18.2,35.3,3,Mangalore,12.9141,74.856
2022-05-18,27.9,24.1,25.6,81.7,81.7,24.0,20.2,38.2,350,Mangalore,12.9141,74.856
2022-05-19,25.6,23.5,24.7,258.4,258.4,20.0,21.4,43.2,305,Mangalore,12.9141,74.856
2022-05-20,27.6,23.5,25.1,10.9,10.9,16.0,13.7,29.5,178,Mangalore,12.9141,74.856
2022-05-21,29.1,23.4,26.2,1.2,1.2,5.0,12.8,29.9,212,Mangalore,12.9141,74.856
2022-05-22,27.0,23.9,25.0,24.1,24.1,20.0,14.8,34.6,227,Mangalore,12.9141,74.856
2022-05-23,29.4,24.0,26.2,6.2,6.2,16.0,15.7,32.8,233,Mangalore,12.9141,74.856
2022-05-24,29.5,24.6,26.7,5.9,5.9,11.0,13.0,35.6,294,Mangalore,12.9141,74.856
2022-05-25,29.6,24.5,27.2,1.1,1.1,8.0,13.3,31.7,303,Mangalore,12.9141,74.856
2022-05-26,29.5,25.1,27.3,3.0,3.0,18.0,14.7,32.4,307,Mangalore,12.9141,74.856
2022-05-27,29.5,24.7,27.1,3.1,3.1,13.0,14.8,32.8,284,Mangalore,12.9141,74.856
2022-05-28,28.2,24.5,26.2,1.5,1.5,12.0,8.4,29.2,245,Mangalore,12.9141,74.856
2022-05-29,29.5,23.8,26.6,1.5,1.5,10.0,12.9,29.5,269,Mangalore,12.9141,74.856
2022-05-30,29.4,23.8,27.0,0.8,0.8,6.0,13.6,30.2,299,Mangalore,12.9141,74.856
2022-05-31,28.7,23.8,26.3,4.4,4.4,15.0,14.8,30.6,315,Mangalore,12.9141,74.856
2022-06-01,29.0,23.5,26.4,1.4,1.4,9.0,12.8,28.8,285,Mangalore,12.9141,74.856
2022-06-02,29.0,24.0,26.4,4.6,4.6,13.0,15.1,31.7,293,Mangalore,12.9141,74.856
2022-06-03,29.6,24.0,26.4,6.0,6.0,12.0,14.7,32.0,317,Mangalore,12.9141,74.856
2022-06-04,29.8,24.4,27.3,0.1,0.1,1.0,15.5,32.8,318,Mangalore,12.9141,74.856
2022-06-05,30.0,24.6,27.3,1.8,1.8,10.0,15.6,34.2,253,Mangalore,12.9141,74.856
2022-06-06,28.9,24.8,26.6,12.0,12.0,11.0,13.4,30.2,202,Mangalore,12.9141,74.856
2022-06-07,28.4,23.4,25.7,27.0,27.0,17.0,12.9,31.0,162,Mangalore,12.9141,74.856
2022-06-08,28.9,24.2,26.1,12.6,12.6,19.0,15.9,37.8,277,Mangalore,12.9141,74.856
2022-06-09,29.5,24.2,27.0,2.3,2.3,14.0,14.6,30.2,253,Mangalore,12.9141,74.856
2022-06-10,28.2,24.5,25.8,13.6,13.6,18.0,20.3,42.8,211,Mangalore,12.9141,74.856
2022-06-11,28.2,23.8,25.1,43.5,43.5,23.0,15.6,38.2,200,Mangalore,12.9141,74.856
2022-06-12,27.0,23.5,24.7,40.7,40.7,24.0,17.0,35.3,168,Mangalore,12.9141,74.856
2022-06-13,27.9,23.4,25.3,29.9,29.9,21.0,11.9,27.7,187,Mangalore,12.9141,74.856
2022-06-14,28.0,23.3,25.9,2.8,2.8,11.0,14.1,31.3,242,Mangalore,12.9141,74.856
2022-06-15,28.4,24.1,25.9,13.9,13.9,18.0,13.8,32.0,290,Mangalore,12.9141,74.856
2022-06-16,28.6,23.5,25.9,8.2,8.2,15.0,16.7,34.6,292,Mangalore,12.9141,74.856
2022-06-17,28.8,24.0,26.0,17.4,17.4,16.0,15.6,35.3,279,Mangalore,12.9141,74.856
2022-06-18,27.9,23.5,25.2,28.8,28.8,23.0,10.4,26.6,195,Mangalore,12.9141,74.856
2022-06-19,28.2,23.2,25.5,34.3,34.3,19.0,12.9,29.5,258,Mangalore,12.9141,74.856
2022-06-20,28.5,23.9,25.4,33.1,33.1,15.0,17.3,37.8,264,Mangalore,12.9141,74.856
2022-06-21,26.1,23.6,24.4,70.6,70.6,24.0,8.0,25.6,289,Mangalore,12.9141,74.856
2022-06-22,26.4,23.1,24.5,31.6,31.6,24.0,13.6,33.1,185,Mangalore,12.9141,74.856
2022-06-23,26.8,23.3,24.8,33.2,33.2,23.0,16.6,36.0,194,Mangalore,12.9141,74.856
2022-06-24,25.3,23.0,24.2,37.5,37.5,24.0,14.8,35.3,238,Mangalore,12.9141,74.856
2022-06-25,26.0,23.1,24.5,33.5,33.5,24.0,18.8,42.8,244,Mangalore,12.9141,74.856
2022-06-26,28.2,22.8,25.4,16.0,16.0,24.0,18.0,39.6,254,Mangalore,12.9141,74.856
2022-06-27,26.5,22.8,24.5,15.9,15.9,24.0,13.8,31.7,192,Mangalore,12.9141,74.856
2022-06-28,27.0,23.0,24.6,26.7,26.7,22.0,16.5,34.9,242,Mangalore,12.9141,74.856
2022-06-29,25.5,23.5,24.4,52.7,52.7,24.0,14.9,38.2,308,Mangalore,12.9141,74.856
2022-06-30,25.0,23.1,24.2,73.0,73.0,24.0,15.7,35.6,313,Mangalore,12.9141,74.856
